settlement_id,payment_id,order_id,gross_amount,fee,tax,refund_amount,settled_amount,settlement_date,utr
stl_001340,pay_001340,order_001340,13141.85,262.84,47.31,0.0,12831.7,2026-08-20,UTR101340
stl_001341,pay_001341,order_001341,4423.32,88.47,15.92,0.0,4318.93,2026-08-20,UTR101341
stl_001342,pay_001342,order_001342,10946.05,218.92,39.41,0.0,10687.72,2026-08-17,UTR101342
stl_001343,pay_001343,order_001343,6180.46,123.61,22.25,0.0,6034.6,2026-08-15,UTR101343
stl_001344,pay_001344,order_001344,15929.13,318.58,57.34,0.0,15553.21,2026-08-08,UTR101344
stl_001345,pay_001345,order_001345,16191.73,323.83,58.29,0.0,15809.61,2026-08-16,UTR101345
stl_001346,pay_001346,order_001346,10191.77,203.84,36.69,0.0,9951.24,2026-08-22,UTR101346
stl_001347,pay_001347,order_001347,22135.89,442.72,79.69,0.0,21613.48,2026-08-17,UTR101347
stl_001348,pay_001348,order_001348,15008.98,300.18,54.03,0.0,14654.77,2026-08-15,UTR101348
stl_001349,pay_001349,order_001349,609.03,12.18,2.19,0.0,594.66,2026-08-09,UTR101349
stl_001350,pay_001350,order_001350,5541.72,110.83,19.95,0.0,5410.94,2026-08-05,UTR101350
stl_001351,pay_001351,order_001351,14645.02,292.9,52.72,0.0,14299.4,2026-08-20,UTR101351
stl_001352,pay_001352,order_001352,5080.52,101.61,18.29,0.0,4960.62,2026-08-13,UTR101352
stl_001353,pay_001353,order_001353,5328.32,106.57,19.18,0.0,5202.57,2026-08-06,UTR101353
stl_001354,pay_001354,order_001354,6927.66,138.55,24.94,0.0,6764.17,2026-08-18,UTR101354
stl_001355,pay_001355,order_001355,13429.02,268.58,48.34,0.0,13112.1,2026-08-23,UTR101355
stl_001356,pay_001356,order_001356,8178.4,163.57,29.44,0.0,7985.39,2026-08-15,UTR101356
stl_001357,pay_001357,order_001357,15477.06,309.54,55.72,0.0,15111.8,2026-08-21,UTR101357
stl_001358,pay_001358,order_001358,3298.69,65.97,11.87,0.0,3220.85,2026-08-14,UTR101358
stl_001359,pay_001359,order_001359,21215.19,424.3,76.37,0.0,20714.52,2026-08-22,UTR101359
stl_001360,pay_001360,order_001360,4726.92,94.54,17.02,0.0,4615.36,2026-08-12,UTR101360
stl_001361,pay_001361,order_001361,23007.72,460.15,82.83,0.0,22464.74,2026-08-21,UTR101361
stl_001362,pay_001362,order_001362,2576.42,51.53,9.28,0.0,2515.61,2026-08-07,UTR101362
stl_001363,pay_001363,order_001363,8173.05,163.46,29.42,0.0,7980.17,2026-08-10,UTR101363
stl_001364,pay_001364,order_001364,7981.81,159.64,28.74,0.0,7793.43,2026-08-08,UTR101364
stl_001365,pay_001365,order_001365,9646.0,192.92,34.73,0.0,9418.35,2026-08-07,UTR101365
stl_001366,pay_001366,order_001366,13015.21,260.3,46.85,0.0,12708.06,2026-08-16,UTR101366
stl_001367,pay_001367,order_001367,15112.43,302.25,54.41,0.0,14755.77,2026-08-21,UTR101367
stl_001368,pay_001368,order_001368,9900.89,198.02,35.64,0.0,9667.23,2026-08-08,UTR101368
stl_001369,pay_001369,order_001369,12423.42,248.47,44.72,0.0,12130.23,2026-08-20,UTR101369
stl_001370,pay_001370,order_001370,17489.11,349.78,62.96,0.0,17076.37,2026-08-23,UTR101370
stl_001371,pay_001371,order_001371,23302.03,466.04,83.89,0.0,22752.1,2026-08-08,UTR101371
stl_001372,pay_001372,order_001372,14095.36,281.91,50.74,0.0,13762.71,2026-08-18,UTR101372
stl_001373,pay_001373,order_001373,7576.45,151.53,27.28,0.0,7397.64,2026-08-08,UTR101373
stl_001374,pay_001374,order_001374,8207.21,164.14,29.55,0.0,8013.52,2026-08-17,UTR101374
stl_001375,pay_001375,order_001375,15675.54,313.51,56.43,0.0,15305.6,2026-08-14,UTR101375
stl_001376,pay_001376,order_001376,23820.13,476.4,85.75,0.0,23257.98,2026-08-18,UTR101376
stl_001377,pay_001377,order_001377,3845.1,76.9,13.84,0.0,3754.36,2026-08-15,UTR101377
stl_001378,pay_001378,order_001378,24113.81,482.28,86.81,0.0,23544.72,2026-08-19,UTR101378
stl_001379,pay_001379,order_001379,16500.21,330.0,59.4,0.0,16110.81,2026-08-16,UTR101379
stl_001380,pay_001380,order_001380,17275.07,345.5,62.19,0.0,16867.38,2026-08-16,UTR101380
stl_001381,pay_001381,order_001381,17898.49,357.97,64.43,0.0,17476.09,2026-08-17,UTR101381
stl_001382,pay_001382,order_001382,12473.14,249.46,44.9,0.0,12178.78,2026-08-05,UTR101382
stl_001383,pay_001383,order_001383,14352.25,287.05,51.67,0.0,14013.53,2026-08-10,UTR101383
stl_001384,pay_001384,order_001384,7656.2,153.12,27.56,0.0,7475.52,2026-08-11,UTR101384
stl_001385,pay_001385,order_001385,6008.66,120.17,21.63,0.0,5866.86,2026-08-12,UTR101385
stl_001386,pay_001386,order_001386,4621.12,92.42,16.64,0.0,4512.06,2026-08-17,UTR101386
stl_001387,pay_001387,order_001387,14358.44,287.17,51.69,0.0,14019.58,2026-08-18,UTR101387
stl_001388,pay_001388,order_001388,13968.29,279.37,50.29,0.0,13638.63,2026-08-06,UTR101388
stl_001389,pay_001389,order_001389,14531.49,290.63,52.31,0.0,14188.55,2026-08-11,UTR101389
stl_001390,pay_001390,order_001390,19490.27,389.81,70.17,0.0,19030.29,2026-08-14,UTR101390
stl_001391,pay_001391,order_001391,13780.06,275.6,49.61,0.0,13454.85,2026-08-04,UTR101391
stl_001392,pay_001392,order_001392,19120.1,382.4,68.83,0.0,18668.87,2026-08-17,UTR101392
stl_001393,pay_001393,order_001393,13885.66,277.71,49.99,0.0,13557.96,2026-08-16,UTR101393
stl_001394,pay_001394,order_001394,3009.2,60.18,10.83,0.0,2938.19,2026-08-23,UTR101394
stl_001395,pay_001395,order_001395,18907.96,378.16,68.07,0.0,18461.73,2026-08-12,UTR101395
stl_001396,pay_001396,order_001396,21932.84,438.66,78.96,0.0,21415.22,2026-08-04,UTR101396
stl_001397,pay_001397,order_001397,11518.44,230.37,41.47,0.0,11246.6,2026-08-14,UTR101397
stl_001398,pay_001398,order_001398,21623.89,432.48,77.85,0.0,21113.56,2026-08-05,UTR101398
stl_001399,pay_001399,order_001399,11257.21,225.14,40.53,0.0,10991.54,2026-08-06,UTR101399
stl_001400,pay_001400,order_001400,19502.98,390.06,70.21,0.0,19042.71,2026-08-10,UTR101400
stl_001401,pay_001401,order_001401,5642.02,112.84,20.31,0.0,5508.87,2026-08-21,UTR101401
stl_001402,pay_001402,order_001402,17383.77,347.68,62.58,0.0,16973.51,2026-08-22,UTR101402
stl_001403,pay_001403,order_001403,16002.88,320.06,57.61,0.0,15625.21,2026-08-08,UTR101403
stl_001404,pay_001404,order_001404,15595.7,311.91,56.14,0.0,15227.65,2026-08-09,UTR101404
stl_001405,pay_001405,order_001405,20431.48,408.63,73.55,0.0,19949.3,2026-08-04,UTR101405
stl_001406,pay_001406,order_001406,14466.82,289.34,52.08,0.0,14125.4,2026-08-20,UTR101406
stl_001407,pay_001407,order_001407,7386.58,147.73,26.59,0.0,7212.26,2026-08-20,UTR101407
stl_001408,pay_001408,order_001408,4625.25,92.5,16.65,0.0,4516.1,2026-08-12,UTR101408
stl_001409,pay_001409,order_001409,7588.66,151.77,27.32,0.0,7409.57,2026-08-11,UTR101409
stl_001410,pay_001410,order_001410,23833.73,476.67,85.8,0.0,23271.26,2026-08-19,UTR101410
stl_001411,pay_001411,order_001411,24644.46,492.89,88.72,0.0,24062.85,2026-08-06,UTR101411
stl_001412,pay_001412,order_001412,3821.93,76.44,13.76,0.0,3731.73,2026-08-16,UTR101412
stl_001413,pay_001413,order_001413,23009.83,460.2,82.84,0.0,22466.79,2026-08-11,UTR101413
stl_001414,pay_001414,order_001414,21742.67,434.85,78.27,0.0,21229.55,2026-08-07,UTR101414
stl_001415,pay_001415,order_001415,17684.95,353.7,63.67,0.0,17267.58,2026-08-07,UTR101415
stl_001416,pay_001416,order_001416,6617.09,132.34,23.82,0.0,6460.93,2026-08-13,UTR101416
stl_001417,pay_001417,order_001417,20797.8,415.96,74.87,0.0,20306.97,2026-08-15,UTR101417
stl_001418,pay_001418,order_001418,12491.74,249.83,44.97,0.0,12196.94,2026-08-21,UTR101418
stl_001419,pay_001419,order_001419,15993.85,319.88,57.58,0.0,15616.39,2026-08-23,UTR101419
stl_001420,pay_001420,order_001420,10648.51,212.97,38.33,0.0,10397.21,2026-08-17,UTR101420
stl_001421,pay_001421,order_001421,2350.15,47.0,8.46,0.0,2294.69,2026-08-05,UTR101421
stl_001422,pay_001422,order_001422,10369.84,207.4,37.33,0.0,10125.11,2026-08-11,UTR101422
stl_001423,pay_001423,order_001423,17520.24,350.4,63.07,0.0,17106.77,2026-08-14,UTR101423
stl_001424,pay_001424,order_001424,11640.04,232.8,41.9,0.0,11365.34,2026-08-18,UTR101424
stl_001425,pay_001425,order_001425,8518.59,170.37,30.67,0.0,8317.55,2026-08-03,UTR101425
stl_001426,pay_001426,order_001426,21788.24,435.76,78.44,0.0,21274.04,2026-08-05,UTR101426
stl_001427,pay_001427,order_001427,18407.83,368.16,66.27,0.0,17973.4,2026-08-17,UTR101427
stl_001428,pay_001428,order_001428,16053.59,321.07,57.79,0.0,15674.73,2026-08-14,UTR101428
stl_001429,pay_001429,order_001429,21327.6,426.55,76.78,0.0,20824.27,2026-08-20,UTR101429
stl_001430,pay_001430,order_001430,10244.04,204.88,36.88,0.0,10002.28,2026-08-16,UTR101430
stl_001431,pay_001431,order_001431,20708.77,414.18,74.55,0.0,20220.04,2026-08-18,UTR101431
stl_001432,pay_001432,order_001432,7079.15,141.58,25.48,0.0,6912.09,2026-08-12,UTR101432
stl_001433,pay_001433,order_001433,8775.0,175.5,31.59,0.0,8567.91,2026-08-21,UTR101433
stl_001434,pay_001434,order_001434,3699.56,73.99,13.32,0.0,3612.25,2026-08-18,UTR101434
stl_001435,pay_001435,order_001435,19813.44,396.27,71.33,0.0,19345.84,2026-08-04,UTR101435
stl_001436,pay_001436,order_001436,1625.6,32.51,5.85,0.0,1587.24,2026-08-23,UTR101436
stl_001437,pay_001437,order_001437,19705.3,394.11,70.94,0.0,19240.25,2026-08-17,UTR101437
stl_001438,pay_001438,order_001438,898.89,17.98,3.24,0.0,877.67,2026-08-08,UTR101438
stl_001439,pay_001439,order_001439,11311.51,226.23,40.72,0.0,11044.56,2026-08-03,UTR101439
stl_001440,pay_001440,order_001440,24800.04,496.0,89.28,0.0,24214.76,2026-08-16,UTR101440
stl_001441,pay_001441,order_001441,5456.8,109.14,19.65,0.0,5328.01,2026-08-07,UTR101441
stl_001442,pay_001442,order_001442,22112.62,442.25,79.61,0.0,21590.76,2026-08-12,UTR101442
stl_001443,pay_001443,order_001443,4394.95,87.9,15.82,0.0,4291.23,2026-08-11,UTR101443
stl_001444,pay_001444,order_001444,2786.83,55.74,10.03,0.0,2721.06,2026-08-14,UTR101444
stl_001445,pay_001445,order_001445,6634.54,132.69,23.88,0.0,6477.97,2026-08-14,UTR101445
stl_001446,pay_001446,order_001446,16780.47,335.61,60.41,0.0,16384.45,2026-08-23,UTR101446
stl_001447,pay_001447,order_001447,4555.36,91.11,16.4,0.0,4447.85,2026-08-15,UTR101447
stl_001448,pay_001448,order_001448,15827.3,316.55,56.98,0.0,15453.77,2026-08-10,UTR101448
stl_001449,pay_001449,order_001449,11016.16,220.32,39.66,0.0,10756.18,2026-08-05,UTR101449
stl_001450,pay_001450,order_001450,17740.6,354.81,63.87,0.0,17321.92,2026-08-03,UTR101450
stl_001451,pay_001451,order_001451,5728.82,114.58,20.62,0.0,5593.62,2026-08-05,UTR101451
stl_001452,pay_001452,order_001452,3751.14,75.02,13.5,0.0,3662.62,2026-08-10,UTR101452
stl_001453,pay_001453,order_001453,13226.38,264.53,47.62,0.0,12914.23,2026-08-17,UTR101453
stl_001454,pay_001454,order_001454,727.53,14.55,2.62,0.0,710.36,2026-08-13,UTR101454
stl_001455,pay_001455,order_001455,20519.17,410.38,73.87,0.0,20034.92,2026-08-16,UTR101455
stl_001456,pay_001456,order_001456,17503.76,350.08,63.01,0.0,17090.67,2026-08-18,UTR101456
stl_001457,pay_001457,order_001457,2235.29,44.71,8.05,0.0,2182.53,2026-08-15,UTR101457
stl_001458,pay_001458,order_001458,2688.61,53.77,9.68,0.0,2625.16,2026-08-06,UTR101458
stl_001459,pay_001459,order_001459,3028.44,60.57,10.9,0.0,2956.97,2026-08-14,UTR101459
stl_001460,pay_001460,order_001460,22084.23,441.68,79.5,0.0,21563.05,2026-08-07,UTR101460
stl_001461,pay_001461,order_001461,9876.67,197.53,35.56,0.0,9643.58,2026-08-07,UTR101461
stl_001462,pay_001462,order_001462,16218.62,324.37,58.39,0.0,15835.86,2026-08-07,UTR101462
stl_001463,pay_001463,order_001463,2176.08,43.52,7.83,0.0,2124.73,2026-08-21,UTR101463
stl_001464,pay_001464,order_001464,707.63,14.15,2.55,0.0,690.93,2026-08-23,UTR101464
stl_001465,pay_001465,order_001465,4520.86,90.42,16.28,0.0,4414.16,2026-08-14,UTR101465
stl_001466,pay_001466,order_001466,18199.58,363.99,65.52,0.0,17770.07,2026-08-23,UTR101466
stl_001467,pay_001467,order_001467,18832.59,376.65,67.8,0.0,18388.14,2026-08-16,UTR101467
stl_001468,pay_001468,order_001468,15593.86,311.88,56.14,0.0,15225.84,2026-08-17,UTR101468
stl_001469,pay_001469,order_001469,21569.08,431.38,77.65,0.0,21060.05,2026-08-05,UTR101469
stl_001470,pay_001470,order_001470,22466.53,449.33,80.88,0.0,21936.32,2026-08-07,UTR101470
stl_001471,pay_001471,order_001471,18934.92,378.7,68.17,0.0,18488.05,2026-08-21,UTR101471
stl_001472,pay_001472,order_001472,18385.22,367.7,66.19,0.0,17951.33,2026-08-14,UTR101472
stl_001473,pay_001473,order_001473,24099.59,481.99,86.76,0.0,23530.84,2026-08-13,UTR101473
stl_001474,pay_001474,order_001474,19881.38,397.63,71.57,0.0,19412.18,2026-08-10,UTR101474
stl_001475,pay_001475,order_001475,7285.71,145.71,26.23,0.0,7113.77,2026-08-05,UTR101475
stl_001476,pay_001476,order_001476,6580.09,131.6,23.69,0.0,6424.8,2026-08-22,UTR101476
stl_001477,pay_001477,order_001477,15200.19,304.0,54.72,0.0,14841.47,2026-08-22,UTR101477
stl_001478,pay_001478,order_001478,7480.56,149.61,26.93,0.0,7304.02,2026-08-03,UTR101478
stl_001479,pay_001479,order_001479,21273.36,425.47,76.58,0.0,20771.31,2026-08-12,UTR101479
stl_001480,pay_001480,order_001480,5533.42,110.67,19.92,0.0,5402.83,2026-08-22,UTR101480
stl_001481,pay_001481,order_001481,12983.3,259.67,46.74,0.0,12676.89,2026-08-15,UTR101481
stl_001482,pay_001482,order_001482,7740.78,154.82,27.87,0.0,7558.09,2026-08-04,UTR101482
stl_001483,pay_001483,order_001483,19703.14,394.06,70.93,0.0,19238.15,2026-08-10,UTR101483
stl_001484,pay_001484,order_001484,12624.75,252.5,45.45,0.0,12326.8,2026-08-06,UTR101484
stl_001485,pay_001485,order_001485,6406.5,128.13,23.06,0.0,6255.31,2026-08-23,UTR101485
stl_001486,pay_001486,order_001486,15051.28,301.03,54.19,0.0,14696.06,2026-08-19,UTR101486
stl_001487,pay_001487,order_001487,22273.75,445.48,80.19,0.0,21748.08,2026-08-03,UTR101487
stl_001488,pay_001488,order_001488,24678.62,493.57,88.84,0.0,24096.21,2026-08-13,UTR101488
stl_001489,pay_001489,order_001489,3733.58,74.67,13.44,0.0,3645.47,2026-08-21,UTR101489
stl_001490,pay_001490,order_001490,10811.16,216.22,38.92,0.0,10556.02,2026-08-20,UTR101490
stl_001491,pay_001491,order_001491,17232.08,344.64,62.04,0.0,16825.4,2026-08-18,UTR101491
stl_001492,pay_001492,order_001492,23884.1,477.68,85.98,0.0,23320.44,2026-08-05,UTR101492
stl_001493,pay_001493,order_001493,908.89,18.18,3.27,0.0,887.44,2026-08-05,UTR101493
stl_001494,pay_001494,order_001494,837.94,16.76,3.02,0.0,818.16,2026-08-09,UTR101494
stl_001495,pay_001495,order_001495,1475.76,29.52,5.31,0.0,1440.93,2026-08-04,UTR101495
stl_001496,pay_001496,order_001496,23742.66,474.85,85.47,0.0,23182.34,2026-08-15,UTR101496
stl_001497,pay_001497,order_001497,12911.96,258.24,46.48,0.0,12607.24,2026-08-23,UTR101497
stl_001498,pay_001498,order_001498,17959.41,359.19,64.65,0.0,17535.57,2026-08-16,UTR101498
stl_001499,pay_001499,order_001499,10877.59,217.55,39.16,0.0,10620.88,2026-08-15,UTR101499
stl_001500,pay_001500,order_001500,2519.48,50.39,9.07,0.0,2460.02,2026-08-20,UTR101500
stl_001501,pay_001501,order_001501,13672.56,273.45,49.22,0.0,13349.89,2026-08-07,UTR101501
stl_001502,pay_001502,order_001502,7297.96,145.96,26.27,0.0,7125.73,2026-08-12,UTR101502
stl_001503,pay_001503,order_001503,2436.03,48.72,8.77,0.0,2378.54,2026-08-09,UTR101503
stl_001504,pay_001504,order_001504,24370.68,487.41,87.73,0.0,23795.54,2026-08-07,UTR101504
stl_001505,pay_001505,order_001505,13641.56,272.83,49.11,0.0,13319.62,2026-08-15,UTR101505
stl_001506,pay_001506,order_001506,14867.71,297.35,53.52,0.0,14516.84,2026-08-23,UTR101506
stl_001507,pay_001507,order_001507,17185.86,343.72,61.87,0.0,16780.27,2026-08-05,UTR101507
stl_001508,pay_001508,order_001508,8099.15,161.98,29.16,0.0,7908.01,2026-08-16,UTR101508
stl_001509,pay_001509,order_001509,18383.98,367.68,66.18,0.0,17950.12,2026-08-10,UTR101509
stl_001510,pay_001510,order_001510,1918.7,38.37,6.91,0.0,1873.42,2026-08-05,UTR101510
stl_001511,pay_001511,order_001511,23153.38,463.07,83.35,0.0,22606.96,2026-08-06,UTR101511
stl_001512,pay_001512,order_001512,11607.61,232.15,41.79,0.0,11333.67,2026-08-22,UTR101512
stl_001513,pay_001513,order_001513,1848.2,36.96,6.65,0.0,1804.59,2026-08-08,UTR101513
stl_001514,pay_001514,order_001514,3426.35,68.53,12.34,0.0,3345.48,2026-08-07,UTR101514
stl_001515,pay_001515,order_001515,17686.74,353.73,63.67,0.0,17269.34,2026-08-08,UTR101515
stl_001516,pay_001516,order_001516,12662.12,253.24,45.58,0.0,12363.3,2026-08-14,UTR101516
stl_001517,pay_001517,order_001517,13313.63,266.27,47.93,0.0,12999.43,2026-08-11,UTR101517
stl_001518,pay_001518,order_001518,4590.59,91.81,16.53,0.0,4482.25,2026-08-07,UTR101518
stl_001519,pay_001519,order_001519,18869.52,377.39,67.93,0.0,18424.2,2026-08-11,UTR101519
stl_001520,pay_001520,order_001520,18456.93,369.14,66.45,0.0,18021.34,2026-08-06,UTR101520
stl_001521,pay_001521,order_001521,19400.04,388.0,69.84,0.0,18942.2,2026-08-03,UTR101521
stl_001522,pay_001522,order_001522,8707.77,174.16,31.35,0.0,8502.26,2026-08-16,UTR101522
stl_001523,pay_001523,order_001523,7163.52,143.27,25.79,0.0,6994.46,2026-08-05,UTR101523
stl_001524,pay_001524,order_001524,6942.27,138.85,24.99,0.0,6778.43,2026-08-21,UTR101524
stl_001525,pay_001525,order_001525,15874.55,317.49,57.15,0.0,15499.91,2026-08-18,UTR101525
stl_001526,pay_001526,order_001526,11652.35,233.05,41.95,0.0,11377.35,2026-08-14,UTR101526
stl_001527,pay_001527,order_001527,1858.26,37.17,6.69,0.0,1814.4,2026-08-21,UTR101527
stl_001528,pay_001528,order_001528,4588.59,91.77,16.52,0.0,4480.3,2026-08-08,UTR101528
stl_001529,pay_001529,order_001529,6750.34,135.01,24.3,0.0,6591.03,2026-08-06,UTR101529
stl_001530,pay_001530,order_001530,22409.58,448.19,80.67,0.0,21880.72,2026-08-06,UTR101530
stl_001531,pay_001531,order_001531,6095.91,121.92,21.95,0.0,5952.04,2026-08-19,UTR101531
stl_001532,pay_001532,order_001532,562.93,11.26,2.03,0.0,549.64,2026-08-03,UTR101532
stl_001533,pay_001533,order_001533,6491.51,129.83,23.37,0.0,6338.31,2026-08-18,UTR101533
stl_001534,pay_001534,order_001534,9417.42,188.35,33.9,0.0,9195.17,2026-08-07,UTR101534
stl_001535,pay_001535,order_001535,4884.54,97.69,17.58,0.0,4769.27,2026-08-04,UTR101535
stl_001536,pay_001536,order_001536,14045.19,280.9,50.56,0.0,13713.73,2026-08-23,UTR101536
stl_001537,pay_001537,order_001537,10774.55,215.49,38.79,0.0,10520.27,2026-08-13,UTR101537
stl_001538,pay_001538,order_001538,6582.45,131.65,23.7,0.0,6427.1,2026-08-13,UTR101538
stl_001539,pay_001539,order_001539,7145.82,142.92,25.73,0.0,6977.17,2026-08-05,UTR101539
stl_001540,pay_001540,order_001540,14502.63,290.05,52.21,0.0,14160.37,2026-08-06,UTR101540
stl_001541,pay_001541,order_001541,12800.0,256.0,46.08,0.0,12497.92,2026-08-04,UTR101541
stl_001542,pay_001542,order_001542,4893.94,97.88,17.62,0.0,4778.44,2026-08-19,UTR101542
stl_001543,pay_001543,order_001543,24544.64,490.89,88.36,0.0,23965.39,2026-08-15,UTR101543
stl_001544,pay_001544,order_001544,2188.7,43.77,7.88,0.0,2137.05,2026-08-17,UTR101544
stl_001545,pay_001545,order_001545,21717.79,434.36,78.18,0.0,21205.25,2026-08-12,UTR101545
stl_001546,pay_001546,order_001546,8518.87,170.38,30.67,0.0,8317.82,2026-08-20,UTR101546
stl_001547,pay_001547,order_001547,11690.28,233.81,42.09,0.0,11414.38,2026-08-14,UTR101547
stl_001548,pay_001548,order_001548,5416.44,108.33,19.5,0.0,5288.61,2026-08-21,UTR101548
stl_001549,pay_001549,order_001549,19720.43,394.41,70.99,0.0,19255.03,2026-08-22,UTR101549
stl_001550,pay_001550,order_001550,6443.31,128.87,23.2,0.0,6291.24,2026-08-14,UTR101550
stl_001551,pay_001551,order_001551,14996.43,299.93,53.99,0.0,14642.51,2026-08-18,UTR101551
stl_001552,pay_001552,order_001552,24945.78,498.92,89.81,0.0,24357.05,2026-08-09,UTR101552
stl_001553,pay_001553,order_001553,18445.35,368.91,66.4,0.0,18010.04,2026-08-20,UTR101553
stl_001554,pay_001554,order_001554,19131.81,382.64,68.88,5739.54,12940.75,2026-08-10,UTR101554
stl_001555,pay_001555,order_001555,4188.88,83.78,15.08,0.0,4090.02,2026-08-16,UTR101555
stl_001556,pay_001555,order_001555,4188.88,83.78,15.08,0.0,4090.02,2026-08-16,UTR101555
stl_001557,pay_001557,order_001557,8987.38,179.75,32.35,0.0,8737.0,2026-08-03,UTR101557
stl_001558,pay_001558,order_001558,535.82,10.72,1.93,0.0,523.17,2026-08-15,UTR101558
stl_001559,pay_001559,order_001559,21300.65,426.01,76.68,0.0,20797.96,2026-08-12,UTR101559
stl_001560,pay_001560,order_001560,3046.75,60.94,10.97,0.0,2974.84,2026-08-19,UTR101560
stl_001561,pay_001561,order_001561,24586.34,491.73,88.51,0.0,24006.1,2026-08-16,UTR101561
stl_001562,pay_001562,order_001562,12554.71,251.09,45.2,0.0,12258.42,2026-08-04,UTR101562
stl_001563,pay_001563,order_001563,24327.7,486.55,87.58,0.0,23753.57,2026-08-07,UTR101563
stl_001564,pay_001564,order_001564,17935.49,358.71,64.57,0.0,17512.21,2026-08-05,UTR101564
stl_001565,pay_001565,order_001565,1575.56,31.51,5.67,0.0,1538.38,2026-08-10,UTR101565
stl_001566,pay_001566,order_001566,22483.54,449.67,80.94,0.0,21952.93,2026-08-19,UTR101566
stl_001567,pay_001567,order_001567,10619.89,212.4,38.23,0.0,10369.26,2026-08-14,UTR101567
stl_001568,pay_001568,order_001568,11732.22,234.64,42.24,0.0,11455.34,2026-08-05,UTR101568
stl_001569,pay_001569,order_001569,14728.88,294.58,53.02,0.0,14381.28,2026-08-19,UTR101569
stl_001570,pay_001570,order_001570,3771.09,75.42,13.58,0.0,3682.09,2026-08-15,UTR101570
stl_001571,pay_001571,order_001571,2333.35,46.67,8.4,0.0,2278.28,2026-08-21,UTR101571
stl_001572,pay_001572,order_001572,2025.93,40.52,7.29,0.0,1978.12,2026-08-07,UTR101572
stl_001573,pay_001573,order_001573,6300.91,126.02,22.68,0.0,6152.21,2026-08-11,UTR101573
stl_001574,pay_001574,order_001574,21347.39,426.95,76.85,0.0,20843.59,2026-08-15,UTR101574
stl_001575,pay_001575,order_001575,17667.78,353.36,63.6,0.0,17250.82,2026-08-13,UTR101575
stl_001576,pay_001576,order_001576,8292.41,165.85,29.85,0.0,8096.71,2026-08-11,UTR101576
stl_001577,pay_001577,order_001577,6223.48,124.47,22.4,0.0,6076.61,2026-08-09,UTR101577
stl_001578,pay_001578,order_001578,3834.74,76.69,13.8,0.0,3744.25,2026-08-21,UTR101578
stl_001579,pay_001579,order_001579,3169.83,63.4,11.41,0.0,3095.02,2026-08-06,UTR101579
stl_001580,pay_001580,order_001580,4527.19,90.54,16.3,0.0,4420.35,2026-08-17,UTR101580
stl_001581,pay_001581,order_001581,8193.82,163.88,29.5,0.0,8000.44,2026-08-06,UTR101581
stl_001582,pay_001582,order_001582,13630.15,272.6,49.07,0.0,13308.48,2026-08-09,UTR101582
stl_001583,pay_001583,order_001583,11571.97,231.44,41.66,0.0,11298.87,2026-08-17,UTR101583
stl_001584,pay_001584,order_001584,6992.69,139.85,25.17,0.0,6827.67,2026-08-06,UTR101584
stl_001585,pay_001585,order_001585,2715.31,54.31,9.78,0.0,2651.22,2026-08-12,UTR101585
stl_001586,pay_001586,order_001586,20746.47,414.93,74.69,0.0,20256.85,2026-08-22,UTR101586
stl_001587,pay_001587,order_001587,1488.08,29.76,5.36,0.0,1452.96,2026-08-13,UTR101587
stl_001588,pay_001588,order_001588,4133.93,82.68,14.88,0.0,4036.37,2026-08-10,UTR101588
stl_001589,pay_001589,order_001589,24225.8,484.52,87.21,0.0,23654.07,2026-08-15,UTR101589
stl_001590,pay_001590,order_001590,13079.76,261.6,47.09,0.0,12771.07,2026-08-12,UTR101590
stl_001591,pay_001591,order_001591,6874.09,137.48,24.75,0.0,6711.86,2026-08-08,UTR101591
stl_001592,pay_001592,order_001592,1261.51,25.23,4.54,0.0,1231.74,2026-08-15,UTR101592
stl_001593,pay_001593,order_001593,21437.73,428.75,77.17,0.0,20931.81,2026-08-20,UTR101593
stl_001594,pay_001594,order_001594,18827.92,376.56,67.78,0.0,18383.58,2026-08-10,UTR101594
stl_001595,pay_001595,order_001595,2820.77,56.42,10.16,0.0,2754.19,2026-08-06,UTR101595
stl_001596,pay_001596,order_001596,20195.47,403.91,72.7,0.0,19718.86,2026-08-07,UTR101596
stl_001597,pay_001597,order_001597,3475.6,69.51,12.51,0.0,3393.58,2026-08-04,UTR101597
stl_001598,pay_001598,order_001598,20844.12,416.88,75.04,0.0,20352.2,2026-08-10,UTR101598
stl_001599,pay_001599,order_001599,3702.52,74.05,13.33,0.0,3615.14,2026-08-15,UTR101599
stl_001600,pay_001600,order_001600,9619.87,192.4,34.63,0.0,9392.84,2026-08-23,UTR101600
stl_001601,pay_001601,order_001601,23470.59,469.41,84.49,0.0,22916.69,2026-08-05,UTR101601
stl_001602,pay_001602,order_001602,14766.93,295.34,53.16,0.0,14418.43,2026-08-11,UTR101602
stl_001603,pay_001603,order_001603,22977.0,459.54,82.72,0.0,22434.74,2026-08-05,UTR101603
stl_001604,pay_001604,order_001604,1034.1,20.68,3.72,0.0,1009.7,2026-08-05,UTR101604
stl_001605,pay_001605,order_001605,5344.88,106.9,19.24,0.0,5218.74,2026-08-23,UTR101605
stl_001606,pay_001606,order_001606,11364.07,227.28,40.91,0.0,11095.88,2026-08-07,UTR101606
stl_001607,pay_001607,order_001607,2753.48,55.07,9.91,0.0,2688.5,2026-08-13,UTR101607
